Experiment 1		run: 1		seed: 316
(3,5)	2.244526999996217	0	-0.9861587127989999	-0.9861587127989999
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.3	-0.3	-0.39705495028527005
(4,3)	-0.8319300000000001	-0.657	-0.657	2.2424966642401443
(4,4)	-0.51	-0.657	-0.51	-0.32986922149370673
(4,5)	-0.3321461930581421	0	-0.8823509999999999	-0.8319300000000001
(5,1)	0	0	0	0
(5,2)	-0.51	2.1895057083166067	0.29669999999999996	0
(5,3)	-0.33304136027270226	-0.3266419000000052	-0.3775454864217884	0
(5,4)	-0.8823509999999999	-0.9996090178951416	2.244526999999999	0
(5,5)	-0.9717524750999997	0	-0.3272211068180049	0


step :	1100
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.50439	-0.3
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.51	0	-0.51
(2,2)	-0.3	-0.449397771	-0.657	0
(2,3)	-0.3	-0.657	-0.3	0.6733580999999998
(2,4)	-0.657	-0.657	-0.657	-0.51
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.51	0	-0.51	-0.3
(3,3)	0	-0.2767179	-0.3	-0.187626702
(3,4)	-0.3	-0.3	0.8544410999999998	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.657	0	-0.51
(4,2)	-0.51	-0.6238710000000001	-0.51	-0.51
(4,3)	1.2485921999999996	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.7599	-0.657	0	0
(5,2)	-0.657	-0.51	-0.51	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9176456999999998	0	-0.8823509999999999
(1,2)	0	-0.8319300000000001	-0.7599	-0.7599
(1,3)	0	-0.7599	-0.657	-0.657
(1,4)	0	-0.3599194430533399	-0.51	-0.51
(1,5)	0	0	-0.8319300000000001	2.2427767350948495
(2,1)	-0.8319300000000001	-0.7599	0	-0.7599
(2,2)	-0.657	-0.7599	-0.7599	-0.657
(2,3)	-0.657	-0.5457257909258078	-0.657	-0.7599
(2,4)	-0.657	2.231875128380922	-0.7599	-0.7599
(2,5)	-0.33200680274667665	0	-0.3401215709714893	-0.3266419000001083
(3,1)	-0.657	-0.657	0	-0.51
(3,2)	-0.657	-0.51	-0.7599	-0.51
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.4073862221025242
(3,4)	-0.43708879459791383	-0.3281607477658175	-0.7599	-0.7599
(3,5)	2.2445269999999864	0	-0.9966767069430396	-0.9932177692715098
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.308175300218387	-0.3	-0.39705495028527005
(4,3)	-0.8319300000000001	-0.657	-0.657	2.2431057649681008
(4,4)	-0.657	-0.657	-0.51	-0.32822328753191643
(4,5)	-0.32852987251942967	0	-0.8823509999999999	-0.8319300000000001
(5,1)	0	0	0	0
(5,2)	-0.657	2.1895057083166067	0.29669999999999996	0
(5,3)	-0.33304136027270226	-0.3266419000000004	-0.36722632674675726	0
(5,4)	-0.9423519899999997	-0.9998084187686191	2.244526999999999	0
(5,5)	-0.9802267325699998	0	-0.32704734477260355	0


step :	1200
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.7599
(1,3)	0	-0.7599	-0.657	-0.657
(1,4)	0	-0.3599194430533399	-0.51	-0.51
(1,5)	0	0	-0.8319300000000001	2.243669370196476
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.657	-0.7599	-0.7599	-0.657
(2,3)	-0.657	-0.5457257909258078	-0.657	-0.7599
(2,4)	-0.657	2.231875128380922	-0.7599	-0.7599
(2,5)	-0.3294912357239205	0	-0.3401215709714893	-0.32664190000002724
(3,1)	-0.657	-0.657	0	-0.51
(3,2)	-0.657	-0.51	-0.7599	-0.51
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.4073862221025242
(3,4)	-0.43708879459791383	-0.3281607477658175	-0.7599	-0.7599
(3,5)	2.244526999999996	0	-0.9966767069430396	-0.9966767069430396
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.308175300218387	-0.3	-0.37939737657574285
(4,3)	-0.8319300000000001	-0.657	-0.657	2.2441857614688403
(4,4)	-0.657	-0.7599	-0.51	-0.3274167798906392
(4,5)	-0.327963480763602	0	-0.9176456999999998	-0.8823509999999999
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2060120958216243	0.67638	0
(5,3)	-0.3283539045132148	-0.3266419000000004	-0.3534609518580186	0
(5,4)	-0.9717524750999997	-0.9998658931380333	2.244526999999999	0
(5,5)	-0.9802267325699998	0	-0.3268405679385759	0


step :	1300
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.657
(1,4)	0	-0.34999021081495996	-0.51	-0.51
(1,5)	0	0	-0.8823509999999999	2.244321083084173
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.4353480220040491	-0.657	-0.7599
(2,4)	-0.657	2.243038519955886	-0.8823509999999999	-0.7599
(2,5)	-0.3274319256354526	0	-0.32937602584415476	-0.3266419000000004
(3,1)	-0.657	-0.657	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.51
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.38319363693957126
(3,4)	-0.43708879459791383	-0.3277050934360725	-0.7599	-0.7599
(3,5)	2.244526999999999	0	-0.9976736948601277	-0.9992020773370236
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.308175300218387	-0.3	-0.37939737657574285
(4,3)	-0.8319300000000001	-0.7599	-0.657	2.244445068628668
(4,4)	-0.657	-0.7599	-0.4550076186192242	-0.32718431592344754
(4,5)	-0.32686401807893894	0	-0.9176456999999998	-0.8823509999999999
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2175665670751368	0.67638	0
(5,3)	-0.3272607196484034	-0.3266419000000004	-0.34888157767666683	0
(5,4)	-0.9802267325699998	-0.9999061251966233	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.3268405679385759	0


step :	1400
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.34999021081495996	-0.657	-0.51
(1,5)	0	0	-0.9176456999999998	2.2445027740807695
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.244276831158985	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.3267259620505575	0	-0.32709190378687936	-0.3266419000000004
(3,1)	-0.657	-0.657	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.51
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.38319363693957126
(3,4)	-0.40402036818848513	-0.3268971727440013	-0.7599	-0.7599
(3,5)	2.244526999999999	0	-0.9992020773370236	-0.9997263125265989
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.308175300218387	-0.3	-0.37939737657574285
(4,3)	-0.8319300000000001	-0.7599	-0.657	2.244445068628668
(4,4)	-0.657	-0.7599	-0.4550076186192242	-0.32718431592344754
(4,5)	-0.32671808650107625	0	-0.9176456999999998	-0.8823509999999999
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2175665670751368	0.67638	0
(5,3)	-0.3272607196484034	-0.3266419000000004	-0.34888157767666683	0
(5,4)	-0.9802267325699998	-0.9999061251966233	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.3268405679385759	0


step :	1500
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.33808319526181796	-0.657	-0.51
(1,5)	0	0	-0.9596463929999997	2.244525004891379
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.2444044172679023	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.32664818248813776	0	-0.3269726632877995	-0.3266419000000004
(3,1)	-0.657	-0.657	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.51
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.38319363693957126
(3,4)	-0.40402036818848513	-0.3266629228081416	-0.7599	-0.8319300000000001
(3,5)	2.244526999999999	0	-0.9999342876376363	-0.9999061251966233
(4,1)	0	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.308175300218387	-0.3	-0.37939737657574285
(4,3)	-0.8319300000000001	-0.7599	-0.657	2.244445068628668
(4,4)	-0.7599	-0.7599	-0.4550076186192242	-0.32718431592344754
(4,5)	-0.3266680319698694	0	-0.9176456999999998	-0.8823509999999999
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2175665670751368	0.67638	0
(5,3)	-0.3272607196484034	-0.3266419000000004	-0.34888157767666683	0
(5,4)	-0.9802267325699998	-0.9999061251966233	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.3268405679385759	0


step :	1600
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.33808319526181796	-0.657	-0.51
(1,5)	0	0	-0.9596463929999997	2.2445265209744196
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.24448495412289	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.32664423966044065	0	-0.3268147858079928	-0.3266419000000004
(3,1)	-0.657	-0.7599	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.657
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.3662354896811198
(3,4)	-0.38081786017782837	-0.3266522011759895	-0.7599	-0.8319300000000001
(3,5)	2.244526999999999	0	-0.9999678009424415	-0.9999842224617963
(4,1)	-0.3	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.3137226539762908	-0.51	-0.37939737657574285
(4,3)	-0.8823509999999999	-0.7599	-0.7599	2.2444696480400674
(4,4)	-0.8319300000000001	-0.7599	-0.4550076186192242	-0.3270215911464134
(4,5)	-0.3266508632656654	0	-0.9423519899999997	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2313163878668165	0.67638	0
(5,3)	-0.32708244757730226	-0.3266419000000004	-0.3409363566100995	0
(5,4)	-0.9861587127989999	-0.9999061251966233	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.32678096755700325	0


Terminal state reached at this iteration
step :	1555
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5425679817
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.5633849089999996	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.6238710000000001	-0.51	-0.51
(4,3)	2.005403054519999	-0.51	-0.51	0
(4,4)	-0.708912201	-0.51	-0.3	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.51	-0.657	0
(5,3)	-0.58304133	-0.6302969999999999	-0.51	0
(5,4)	-0.3	2.147186029194599	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.33808319526181796	-0.657	-0.51
(1,5)	0	0	-0.9596463929999997	2.2445265209744196
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.24448495412289	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.32664423966044065	0	-0.3268147858079928	-0.3266419000000004
(3,1)	-0.657	-0.7599	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.657
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.3662354896811198
(3,4)	-0.38081786017782837	-0.3266522011759895	-0.7599	-0.8319300000000001
(3,5)	2.244526999999999	0	-0.9999678009424415	-0.9999842224617963
(4,1)	-0.3	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.3137226539762908	-0.51	-0.37939737657574285
(4,3)	-0.8823509999999999	-0.8319300000000001	-0.7599	2.244507328277743
(4,4)	-0.8319300000000001	-0.7599	-0.41650151620693265	-0.3270215911464134
(4,5)	-0.3266508632656654	0	-0.9423519899999997	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2313163878668165	1.062549	0
(5,3)	-0.32680059548331375	-0.3266419000000004	-0.33783697471905616	0
(5,4)	-0.9861587127989999	-0.9999889557232573	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.3266582611590142	0


step :	1700
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.8823509999999999
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.53909294538
(2,5)	-0.8319300000000001	0	-0.8823509999999999	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	1.9697599454099994	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.5407412153552401	-0.51	-0.657
(4,3)	2.1774276071639993	-0.8319300000000001	-0.7599	-0.3
(4,4)	-0.637143062433	-0.51	-0.3238535761039081	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.4201172389999996
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.7599	-0.657	0
(5,3)	-0.4272342792561157	-0.547961157372486	-0.657	0
(5,4)	-0.3	2.176388320436219	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.33808319526181796	-0.657	-0.51
(1,5)	0	0	-0.9596463929999997	2.2445265209744196
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.24448495412289	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.32664423966044065	0	-0.3268147858079928	-0.3266419000000004
(3,1)	-0.657	-0.7599	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.657
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.3349157725294787
(3,4)	-0.38081786017782837	-0.3266522011759895	-0.7599	-0.8319300000000001
(3,5)	2.244526999999999	0	-0.9999678009424415	-0.9999842224617963
(4,1)	-0.3	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.3137226539762908	-0.51	-0.37939737657574285
(4,3)	-0.8823509999999999	-0.8319300000000001	-0.7599	2.3861024205992654
(4,4)	-0.8319300000000001	-0.7599	-0.41650151620693265	-0.32690768380248947
(4,5)	-0.3266508632656654	0	-0.9423519899999997	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.7599	2.2313163878668165	1.062549	0
(5,3)	-0.32680059548331375	-0.3266419000000004	-0.33783697471905616	0
(5,4)	-0.9903110989592998	-0.9999922690062801	2.244526999999999	0
(5,5)	-0.9861587127989999	0	-0.32665335281131	0


step :	1800
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	0	0.942156	-0.51
(1,3)	0	0	-0.50541	-0.3
(1,4)	0	-0.657	-0.51	-0.51
(1,5)	0	0	-0.7599	-0.8823509999999999
(2,1)	0.08669999999999997	-0.657	0	-0.51
(2,2)	-0.57982833	-0.449397771	-0.752097	0
(2,3)	-0.3	-0.7599	-0.3	1.8672893471099994
(2,4)	-0.657	-0.657	-0.657	-0.5000866666791
(2,5)	-0.8319300000000001	0	-0.9176456999999998	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.51
(3,2)	-0.657	1.1447087699999998	-0.51	-0.3
(3,3)	-0.4415001396675	-0.41680283100000004	-0.5115546504	-0.4162423800642001
(3,4)	-0.3	-0.3	2.1813837900869997	-0.8319300000000001
(3,5)	-0.51	0	-0.657	-0.657
(4,1)	-0.657	-0.7599	0	-0.51
(4,2)	-0.657	-0.5407412153552401	-0.51	-0.657
(4,3)	2.3469856048247992	-0.8823509999999999	-0.7599	-0.3
(4,4)	-0.637143062433	-0.5291894484899999	-0.3238535761039081	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.7264327372999997
(5,1)	-0.8319300000000001	-0.7599	0	0
(5,2)	-0.657	-0.7599	-0.657	0
(5,3)	-0.38619837293940473	-0.547961157372486	-0.657	0
(5,4)	-0.3	2.176388320436219	-0.3	0
(5,5)	-0.5255784504000001	0	-0.3610663465822322	0


x = 1
		N	E	W	S
(1,1)	0	-0.9423519899999997	0	-0.9176456999999998
(1,2)	0	-0.8319300000000001	-0.8319300000000001	-0.8319300000000001
(1,3)	0	-0.7599	-0.657	-0.7599
(1,4)	0	-0.33808319526181796	-0.657	-0.51
(1,5)	0	0	-0.9596463929999997	2.2445265209744196
(2,1)	-0.8319300000000001	-0.8319300000000001	0	-0.7599
(2,2)	-0.7599	-0.7599	-0.7599	-0.7599
(2,3)	-0.657	-0.3640856405752579	-0.657	-0.7599
(2,4)	-0.657	2.24448495412289	-0.9423519899999997	-0.8823509999999999
(2,5)	-0.32664423966044065	0	-0.3268147858079928	-0.3266419000000004
(3,1)	-0.657	-0.7599	0	-0.51
(3,2)	-0.657	-0.657	-0.7599	-0.657
(3,3)	-0.8319300000000001	-0.7599	-0.657	-0.2598224528089113
(3,4)	-0.38081786017782837	-0.3266522011759895	-0.7599	-0.8319300000000001
(3,5)	2.244526999999999	0	-0.9999678009424415	-0.9999842224617963
(4,1)	-0.3	-0.3	0	-0.15900000000000003
(4,2)	-0.51	-0.24537444754026352	-0.51	-0.37939737657574285
(4,3)	-0.9176456999999998	-0.9423519899999997	-0.7599	2.789657587634374
(4,4)	-0.8319300000000001	-0.7599	-0.41650151620693265	-0.22891106361638022
(4,5)	-0.3266481742859659	0	-0.9423519899999997	-0.9176456999999998
(5,1)	0	0	0	0
(5,2)	-0.8823509999999999	2.51616070302864	1.062549	0
